item_name,brands,label
Bottle MTN DEW Zero,pepsi,1
Canada Dry Ginger Ale and Lemonade,canada dry,2
BVC-Coke Diet Caffine Free 20oz,coke,0
Diet Coke Large,coke,0
Diet Pepsi Wild Cherry,pepsi,1
BVC - Coke Bottle,coke,0
Mountain Dew Melon Zero Sugar 20,pepsi,1
BVC Mtn Dew Baja,pepsi,1
diet cherry pepsi,pepsi,1
canada dry triple berry seltzer,canada dry,2
Coca Cola with Coffee,coke,0
20 oz Diet Pepsi Wild Cherry,pepsi,1
Diet Pepsi - caffeine free,pepsi,1
Pepsi Black Cherry Cola 20oz,pepsi,1
coca cola starlight zero,coke,0
Soda Mountain Dew  Spark 20oz Bo,pepsi,1
Bottle Coca Cola 20 oz Bottle,coke,0
BVC - Coca Cola w/ Coffee Dark Blend 12oz,coke,0
Bottle Coke Cherry Vanilla Zero 20oz,coke,0
Bottle Black Cherry Pepsi 20oz,pepsi,1
Bev - Coke Cherry Energy,coke,0
Canada Dry Peach Mango 12 fl oz,canada dry,2
Coca Cola with Dark Blend Coffee,coke,0
Soda Coke 12oz,coke,0
Coca-Cola Zero Zero 24 oz.,coke,0
Mountain Dew Real Sugar 20oz,pepsi,1
RS Diet Coke,coke,0
BVC - Bottle Coke Diet Cherry 20.00oz,coke,0
cherry coke soda can,coke,0
Pepsi Cola Soda Bottle,pepsi,1
Mountain dew Myst,pepsi,1
Bottle Mountain Dew Voodew 20oz,pepsi,1
coke coffee mocha,coke,0
Coke Dreamworld - Zero Sugar,coke,0
Black Cherry Vanilla Coke 20oz,coke,0
BVC - Bottle Coke Classic Mexican 355ml,coke,0
Canada Dry Gingerale,canada dry,2
Can - Coca Cola 355 ml,coke,0
MTN Dew Pomegranate,pepsi,1
Pepsi 15 pk,pepsi,1
DIET PEPSI 20 OZ,pepsi,1
Mexican Pepsi,pepsi,1
Mtn Dew Major Melon Regular,pepsi,1
coke zero can,coke,0
12 oz cherry coke,coke,0
Coca Cola Marshmellow Zero Sugar,coke,0
Coke Coffee w/Vanilla Zero Sugar 12oz,coke,0
BVC Bottle Pepsi Black Cherry 20z,pepsi,1
MTN Dew Zero sugar,pepsi,1
BVC - Coca Cola Cherry Vanilla Z,coke,0
Coca Cola Coffee,coke,0
BVC -  pepsi canette,pepsi,1
COKE ZERO CAN,coke,0
Soda Mountain Dew Melon 20oz Bottle,pepsi,1
BVC Mtn Dew Gold,pepsi,1
Pepsi*,pepsi,1
Canada Dry Ginger ale 12oz,canada dry,2
BVC - Bottle Canada Dry ginger orange 20oz,canada dry,2
Canada dry black cherry 12.oz,canada dry,2
Coke Zero Sugar 24oz,coke,0
Mtn dew Baja Flash 20z,pepsi,1
Bottle Mountain Dew Lemon-lime 20oz,pepsi,1
Mountain Dew Frost Bite 12 fl oz,pepsi,1
Bottle Pepsi Zero Sugar Mango,pepsi,1
BVC - Bottle Mountain Dew Baja M,pepsi,1
Pepsi Mango 20oz Bottled,pepsi,1
Pepsi Black cherry cola 20oz,pepsi,1
Dite Coke (20 fl oz),coke,0
Pepsi Can,pepsi,1
Coke Zero Bottle,coke,0
Coke Cherry Vanilla Regular,coke,0
Pepsi Soda Shop Cream Soda,pepsi,1
Mountain Dew 12 oz,pepsi,1
Dt Pepsi 20oz NY,pepsi,1
BVC - Coke 2 for $2.79,coke,0
BVC Coke 12oz,coke,0
pepsi Zero ,pepsi,1
Coke 7.5oz,coke,0
Bottle Canada Dry Vanill,canada dry,2
Can Pepsi Zero,pepsi,1
Can Canada Dry Original 12oz,canada dry,2
BVC Mtn Dew baja mango gem,pepsi,1
Coke DreamWorld Zero Sugar,coke,0
Mtn Dew - Flamin'  Hot,pepsi,1
mountain dew baja mango gem,pepsi,1
Mtn Dew - Fruit Quake,pepsi,1
Coke/ Rootbeer Float,coke,0
Can Pepsi Nitro,pepsi,1
pepsi cherry,pepsi,1
Soda Pepsi Zero 20oz Bottle,pepsi,1
BVC - Bottle Pepsi 20o Mango,pepsi,1
BVR - Coke Classic 12oz,coke,0
Coke Coffee w/Vanilla 12oz,coke,0
Nitro Pepsi Ori,pepsi,1
Slim Diet Coke 12 oz,coke,0
BVC-Can Mountain Dew 12oz,pepsi,1
pepsi real,pepsi,1
Bottle Mountain Dew Flamin' Hot ,pepsi,1
Coke Zero 20oz Btl,coke,0
Can Coca-Cola Orange and Vanilla,coke,0
Mtn Dew VooDew,pepsi,1
Diet Coke 16fl oz,coke,0
Coke Zero Dreamworld,coke,0
BVC Bottle Pepsi Zero Mango 20z,pepsi,1
Cherry vanilla coke,coke,0
Mtn Dew Zero Sugar Soda,pepsi,1
Mtn Dew Frost Bite 20oz,pepsi,1
Soda Cherry Coke  20oz Bottle,coke,0
BVC - Can Coca Cola 12z,coke,0
Cherry Coke 20oz Bottle,coke,0
Canada Dry Bold,canada dry,2
mountain dew baja punch,pepsi,1
Coca-Cola Can Soda,coke,0
Can Vanilla Coke,coke,0
MTN DEW FLAMIN HOT 20OZ,pepsi,1
Mountain Dew GF Cherry,pepsi,1
Pepsi Soda Shop Black Cherry  So,pepsi,1
coke orange vanilla,coke,0
Bottle Mountain Dew Liberty Dew 16oz,pepsi,1
Bottle Pepsi Crm Soda 20oz,pepsi,1
Coke Cherry Energy 12oz,coke,0
pepsi max,pepsi,1
mountain dew 0 sugar,pepsi,1
Bottle Canada Dry Cran Gi,canada dry,2
cherry vanilla coke zero,coke,0
Soda 20oz Coke,coke,0
BVC - 20oz MTN Dew Live Wire,pepsi,1
Mountain Dew Voltage 20 oz. ,pepsi,1
Bottle Coke Diet Black Cherry Vanilla 20oz,coke,0
Coca Cola with Coffee 12 oz,coke,0
CAN DIET Pepsi,pepsi,1
Mtn Dew Code Red 20 oz bottle,pepsi,1
BVC - Bottle Coke Zero Cherry Vanilla,coke,0
Diet Coke Strawberry Guava,coke,0
Bottle Mountain Dew Baja 20oz,pepsi,1
Mountain Dew Major Melon 20 oz.,pepsi,1
mtn dew zero sugar 20oz,pepsi,1
BVC - Coke Coffee Vanilla,coke,0
12 oz coke,coke,0
CokeEenergy Cherry,coke,0
BVC - Coke w/ Coffee Caramel(1),coke,0
can coke,coke,0
Mtn Dew Flamin' Hot,pepsi,1
Can Cherry Coke 12 oz,coke,0
BVC - Bottle Mountain Dew Ice Lemon Lime 20oz,pepsi,1
Coke Zero sugar 20 oz,coke,0
Can Diet Coke 16oz can,coke,0
Bottle Mountain Dew Volta,pepsi,1
Bottle Pepsi Blk Chry 20oz,pepsi,1
Diet Mountain Dew (20 fl oz),pepsi,1
can classic coke,coke,0
Bev - Coke Orange Vanilla 20oz,coke,0
Mountain Dew Live Wire 20oz,pepsi,1
BVC - Bottle Canada Dry Green Tea Ginger Ale 20oz,canada dry,2
BVC - Bottle Coke orange vanilla,coke,0
Bottle Mountain Dew zero  20oz,pepsi,1
Diet coke 1L,coke,0
Pepsi Nitro Vanilla Draft Cola,pepsi,1
Mountain Dew Fruit Quake 20oz.,pepsi,1
Starlight Coke Zero,coke,0
coke can 16oz,coke,0
Can Mountain Dew KickStart mango lime,pepsi,1
Coca-Cola coffee can,coke,0
BVC - Coca Cola Mexican Glass Bottle,coke,0
Can Coke Zero16oz,coke,0
BVC - MOUNTAIN DEW VOODOO 2-z,pepsi,1
coke w/coffee vanilla,coke,0
20oz diet wild cherry  pepsi,pepsi,1
Coke Starlight Zero,coke,0
cherry coke zero 20 oz bottle,coke,0
Pepsi Vanilla 20oz,pepsi,1
Dream World Coke,coke,0
Coffee Coke Dark,coke,0
BVC - Pepsi Vanilla,pepsi,1
Bev Pepsi O Sugar,pepsi,1
BVC-Can Coke Zero 12oz,coke,0
Canada Dry Cran Lime,canada dry,2
Mountain Dew Hot,pepsi,1
Pepsi Cherry Zero Sugar,pepsi,1
Pepsiwild cherry 20 Oz,pepsi,1
BVC - Can Pepsi Mtn Dew 12oz(2),pepsi,1
Coke Coffee Dark zero sugar,coke,0
Coke Marshmello's 12oz,coke,0
Coke Marshmello's zero sugar 12oz,coke,0
Canada Dry Ginger Ale Diet 20oz,canada dry,2
BVG - Coca-Cola 16oz Can,coke,0
Can Diet Cherry Pepsi,pepsi,1
Bottle Pepsi Diet Vanilla 20oz,pepsi,1
Bottle Pepsi Diet Vanilla 2-liter,pepsi,1
Pepsi Nitro 13.65oz,pepsi,1
Pepsi Zero Sugar 20 oz.,pepsi,1
BVC Coke 20oz Orange Vanilla,coke,0
Pepsi Glass Bottle Pepsi 12oz,pepsi,1
BVC - Can Canada Dry Sparkling Raspberry 12oz,canada dry,2
BVC - pepsi zero sugar mango,pepsi,1
Cream Soda Pepsi,pepsi,1
Canada Dry Orange Seltzer 12oz C,canada dry,2
24oz Fountain- NO DIET COKE,coke,0
Mtn Dew Kickstart Fruit Punch,pepsi,1
BVC- 2 for 2.79 coke,coke,0
BVC - Can Pepsi Schweppes Orange Selter12oz(2),pepsi,1
Pepsi Zero 12oz can,pepsi,1
MTN Dew Zero Baja Blast 20 oz.,pepsi,1
BVC - Can Mountain Dew Baja Blast 12oz,pepsi,1
OnDemand Pepsi 20oz,pepsi,1
MTN DEW VOO DEW,pepsi,1
Canada Dry Cranberry,canada dry,2
bottled mtn.dew  code red,pepsi,1
Nitro pepsi cola,pepsi,1
ginger snap'd mountain dew,pepsi,1
Pepsi Mango 20oz Bottle,pepsi,1
Mountain Dew VooDew 20oz,pepsi,1
BVC - Diet Coke 8oz,coke,0
BVC - Bottle Canada Dry Peach Ginger Ale 20oz,canada dry,2
BVC - Pepsi Soda Shop Cream Soda,pepsi,1
Can Canada Dry Mandarin 12oz,canada dry,2
Canada Dry Sparkling Water- Trip,canada dry,2
BVC - Can Coke Vanilla 12oz,coke,0
Mountain Dew Diet Code Red,pepsi,1
Bottle Canada Dry Lemon Lime Seltzer Water 20oz(1),canada dry,2
cherry coke 12oz,coke,0
Can Pepsi 12oz real sugar,pepsi,1
Mountain Dew Fruit Quake 20oz,pepsi,1
Bottle Canada Dry Ginger Ale Cranberry 20oz,canada dry,2
Mountain Dew Gold  Pineapple 20o,pepsi,1
Coke 2 for 2.79,coke,0
PEPSI wild cherry zero,pepsi,1
Diet PEPSI 20 oz.,pepsi,1
Coke Zero 16.9 oz,coke,0
Pepsi Diet 12oz Can,pepsi,1
Pepsi Cherry 20oz Bottle,pepsi,1
Can Coke Coffee 12oz,coke,0
Mtn Dew Flamin Hot,pepsi,1
MKT- Coca Cola vanilla,coke,0
BVC - Bottle Canada Dry Ginger Ale/lemonade,canada dry,2
COKE - DIET - 20OZ,coke,0
diet MTN Dew,pepsi,1
BVC - Bottle Pepsi Throw,pepsi,1
BVC - Bottle Mountain Dew baja 20oz,pepsi,1
BVC - Blueberry Diet Coke Can,coke,0
Pepsi Nitro Vanilla Draft,pepsi,1
COKE Diet Caffenie Free 20oz,coke,0
RO | Coke Zero,coke,0
Mountain Dew ZERO Sugar ,pepsi,1
Mtn Dew DEW S A,pepsi,1
BVC - Bottle Pepsi Zero Sugar  20oz,pepsi,1
diet coke 12oz,coke,0
BVC - Bottle Mountain Dew Baja Mango Gen 20oz,pepsi,1
nitro pepsi,pepsi,1
Pepsi  Zero Wild Cherry,pepsi,1
Cola-coke orange vanilla zero,coke,0
Bottled Diet Coke 20oz CAFE,coke,0
BVC - Coke Cherry Vanill,coke,0
Bottle Coke Life,coke,0
Mountain Dew Code Red (20oz),pepsi,1
BVC - Coke Diet Coke 20o,coke,0
16oz Fountain Coke Cup,coke,0
Pepsi 16.9 oz,pepsi,1
Dt Cherry Pepsi 20oz(1),pepsi,1
M NSM | MOUNTAIN DEW | DIET BOTTLE 20 F,pepsi,1
Mtn Dew Dew,pepsi,1
Bottle Mountain Dew Baja Mango 20oz,pepsi,1
BVC - Bottle Coke Zero Orange 20oz,coke,0
Orange Vanilla Coca cola,coke,0
OTG2.0 Coke Zero 500ml,coke,0
VANILLA COKE 1LT,coke,0
Pepsi Mango Zero Sugar,pepsi,1
MKT Pepsi 12 oz Can,pepsi,1
COKE- DIET COCA COLA,coke,0
PEPSI cream soda cola,pepsi,1
Canada Dry Ginger Ale and Lemona,canada dry,2
Mango Pepsi Bottle soda,pepsi,1
coke w/coffee zero sugar dark,coke,0
dreamworld coke,coke,0
Coca Cola Cherry Vanilla 12oz,coke,0
Canada Dry Mandarin Orange Seltzer,canada dry,2
Pepsi Real Sugar,pepsi,1
Coke w/ Coffee,coke,0
Water Canada Dry Sparkling Water Pomegranate Cherr,canada dry,2
Canada Dry Raspberry Sparklng 12oz Unsweetened,canada dry,2
BVC Mountain Dew Zero,pepsi,1
Coke Dreamworld,coke,0
BEV- mtn dew zero sugar,pepsi,1
Diet Coke 7.5 oz Can,coke,0
Can Diet Coke Blueberry Acai 12 oz,coke,0
Mtn Dew Maui Burst 20oz,pepsi,1
Bottle Mountain Dew Doc X,pepsi,1
BVC mtn dew ice,pepsi,1
Mountain Dew Flaming Hot,pepsi,1
Soda Mtn dew Melon 20oz Bottle,pepsi,1
Gingerbread Mountain Dew,pepsi,1
Mtn Dew 20oz.,pepsi,1
canada dry lemon lime seltzer,canada dry,2
BVC - Diet Coke Fiesta Cherry 12oz,coke,0
BVC - mountain dew,pepsi,1
canada dry ginger ale wi,canada dry,2
Can Pepsi One 12oz,pepsi,1
Coke vanilla orange,coke,0
PEPSI-COLA BLACK CHERRY,pepsi,1
Can Pepsi Nitro Vanilla Draft Co,pepsi,1
Pepsi (20oz),pepsi,1
BVC - Bottle Pepsi cherry zero 2,pepsi,1
Canada Dry Ginger Ale 12oz Can,canada dry,2
cherry vanilla coke zero sugar,coke,0
Soda Diet Coke CF 20oz Bottle,coke,0
BEV - Classic Coke 20 oz,coke,0
BVC - Bottle Mtn Dew Citrus Cher,pepsi,1
Coca cola orange vanilla,coke,0
BVC - Bottle Coke COFFEE,coke,0
Bev - Mexican Coke,coke,0
12floz Cherry Coke Energy,coke,0
coca cola with coffee zero sugar dark blend,coke,0
Coke6pack,coke,0
Bev can Diet Pepsi,pepsi,1
MTN Dew Liberty,pepsi,1
BVC Coke 12oz Cherry Zero,coke,0
Coca Cola with Mocha Coffee,coke,0
Soda Mountain Dew Voltage,pepsi,1
MTN Dew zero sugar,pepsi,1
Diet coke Can,coke,0
Coca Cola Vanilla,coke,0
Bottle Canada Dry Sparkling Wate,canada dry,2
Mtn dew melon 20oz,pepsi,1
Diet Coke Flavor Can,coke,0
Coke Classic 12 Oz.,coke,0
BVC- Bottle Coke Starlight 20oz,coke,0
bottle coke starlight 20oz.,coke,0
Coke w Coffee Caramel,coke,0
Pepsi Diet   20oz Can,pepsi,1
12oz Mountain Dew Zero Sugar,pepsi,1
Coca-Cola zero 12 oz,coke,0
Coke Starlight,coke,0
canada dry seltzer,canada dry,2
Canada Dry Lemon Lime 12 oz can(1),canada dry,2
Coca-Cola w/Coffee Vanilla,coke,0
BVC - Bottle Coke Cherry Vanilla Zero 20oz,coke,0
Nitro Pepsi Cold,pepsi,1
Pepsi Wild Cherry Zero,pepsi,1
BVC canada dry canette,canada dry,2
BVC - Bottle Mountain Dew Diet Zero Sugar 20oz,pepsi,1
Cinnamon coke 20 oz,coke,0
Pepsi Diet Cola - 20 fl ,pepsi,1
Coca-Cola Zero,coke,0
Bottle Coke Classic 33.8,coke,0
Mtn Dew Fountain Drinks 16 oz,pepsi,1
Pepsi Max 20 oz.,pepsi,1
Coke- Dark Blend,coke,0
Mexi Coke,coke,0
BVC - Bottle Mountain Dew  Baja Gold 20oz(1),pepsi,1
Bottle Mexican Pepsi,pepsi,1
BVC - Diet Pepsi w/ Cherry 20oz,pepsi,1
BVC - Bottle Mexi Coke 355ml(1),coke,0
BVC - Bottle Canada Dry ginger lemon20oz,canada dry,2
Mtn Dew Zero Spark 20oz,pepsi,1
Bottle Canada Dry Blackberry Ginger Ale 20oz,canada dry,2
Soda Mountain Dew Baja 20oz Bott,pepsi,1
Pepsi Take Two,pepsi,1
BVC - Bottle Coke starlight 20oz(1),coke,0
Coke  Caffeine Free,coke,0
Bottle Canada Dry Black Cherry Seltzer(1),canada dry,2
Canada Dry Ginger Ale 33.8oz,canada dry,2
mtn dew 20oz,pepsi,1
Soda Mountain Dew Merry Mash Up 20oz Bottle,pepsi,1
BVC- Soda 20 oz Coke Life,coke,0
BVC - Bottle Mountain Dew 20oz Baja,pepsi,1
Coca Cola Energy Drink 12oz,coke,0
mountain dew rise,pepsi,1
Mountain Dew Zero Major Melon,pepsi,1
Coke Enrergy Cherry,coke,0
Dt Cherry Pepsi 12oz,pepsi,1
BVC - Coke 12 oz can,coke,0
BVC - Bottle Coke Zero Orange Vanilla,coke,0
Canada Dry Cran Ginger Ale 12 fl oz,canada dry,2
Mtn Dew Energy Baja Blast,pepsi,1
COKE Coffee Caramel 12oz,coke,0
cherry/vanilla coke zero,coke,0
Diet Pepsi 16oz Can,pepsi,1
Coca- Cola Starlight Zer,coke,0
Canada Dry zero sugar,canada dry,2
canada dry ginger ale,canada dry,2
Can Pepsi Zero 12oz,pepsi,1
BVC Pepsi 12oz wild cherry,pepsi,1
Starlight Coke 20oz ,coke,0
BVC - Bottle Pepsi Vanill,pepsi,1
diet coke can,coke,0
coca cola zero sugar,coke,0
Diet Pepsi 12oz,pepsi,1
Bottle Pepsi Mexico Glass 8.45 oz,pepsi,1
Canada Dry Club Soda,canada dry,2
Coke Caf. Free Diet 16.9oz,coke,0
Pepsi Nitro Vanilla,pepsi,1
BVC - Coke zero Cherry Vanilla c,coke,0
BVC - Diet Coke Bottle 237ml,coke,0
BVC - Coke Starlight,coke,0
BVC -Coke Zero,coke,0
Coca Cola Zero Can 12oz,coke,0
Can Coke Cherry,coke,0
Mountain Dew Rise Pom Blueberry,pepsi,1
coke 20oz caffeine free,coke,0
BVC Bottle Mountain Dew SA 20z,pepsi,1
coke 12 oz can diet ginge,coke,0
Soda Mountain Dew Game Fuel Orig,pepsi,1
Pepsi Blue 20 Ounce,pepsi,1
Diet Coke Special,coke,0
Diet Pepsi,pepsi,1
CF Coke,coke,0
Mountain Dew Baja Blast 20oz,pepsi,1
Coke Diet Bottle 16.9oz,coke,0
Soda Mountain Dew Kickstart Pine,pepsi,1
Pepsi 5.00,pepsi,1
diet mtn dew soda 20oz,pepsi,1
diet pepsi cherry $1.89,pepsi,1
Dt Pepsi 12oz Can,pepsi,1
Bottle Mountain Dew Doc X Zero,pepsi,1
BVC - Bottle Coke Products 20oz,coke,0
Soda Mountain Dew Baja B,pepsi,1
BVC- Canada Dry Peach Mango,canada dry,2
Diet Mountain Dew 20oz Bottle,pepsi,1
Can Canada Dry Raspberry 12oz,canada dry,2
Mountain Dew Kickstarter Grape,pepsi,1
BVR - Mountain Dew Voo Doo 20oz,pepsi,1
BVC - Coke Cherry 0 Vanilla,coke,0
BVC Mountain Dew 20oz Voltage,pepsi,1
ACS - Coke Zero,coke,0
Bottle Coke Classic 16.9oz,coke,0
BVC - Bottle Mountain Dew melon ,pepsi,1
BVC - Bottle Canada Dry Ginger Black Ch Ale 20oz,canada dry,2
Mountain Dew zero sugar spark,pepsi,1
Diet Mtn Dew 20 Oz,pepsi,1
Coca Cola Cherry Zero Sugar 20 o,coke,0
Mtn Dew zero,pepsi,1
Nitro Vanilla Pepsi,pepsi,1
Mountain Dew Kickstart Mango Lime,pepsi,1
Coke Raspberry,coke,0
Mountain Dew Real Sugar,pepsi,1
Retro Pepsi 20fl oz,pepsi,1
Canada Dry-Ginger Ale12oz,canada dry,2
LBJ Coke Energy Special ,coke,0
COKE Coffee Vanilla 12oz,coke,0
BVC - Coke Coffee Vanilla 12 fl oz,coke,0
12oz Diet Pepsi,pepsi,1
Dt Cherry Pepsi 20oz,pepsi,1
Pepsi Soda Shop Black Cherry,pepsi,1
BVC - Bottle Mountain Dew Baja B,pepsi,1
COCA COLA - ORIGINAL - 20OZ,coke,0
Coca Cola Dreamworld 20oz,coke,0
BVC - Bottle Mtn Dew Zero Sugar ,pepsi,1
BVC - Canada Dry Pomegranate,canada dry,2
Canada Dry Vanilla Cream Soda 20oz,canada dry,2
Bottle Mountain Dew Livewire orange 20oz,pepsi,1
Coca Cola Dreamworld Zero 20oz,coke,0
Canada Dry Cranberry 20oz.,canada dry,2
BVR - Canada Dry Ginger Ale Diet 20oz,canada dry,2
BVC - Bottle Pepsi Diet Classic 20oz,pepsi,1
Bottle Coke Dreamworld 20oz,coke,0
Mango Pepsi,pepsi,1
Canada Dry Ginger Ale 16.9oz.,canada dry,2
Cherry Vanilla Coke 20 oz,coke,0
Code Red Mtn Dew Fountain Drinks,pepsi,1
BVC - Can Mountain Dew Major Mel,pepsi,1
Coke Mexico 500 mL,coke,0
Canada Dry Lemonade 12 oz.,canada dry,2
2 Pepsi BTL Drinks,pepsi,1
Pepsi zero wild cherry,pepsi,1
Bottle Mountain Dew baja blast,pepsi,1
BVC - Coca Cola Orange Vanilla 20oz,coke,0
Bottle Coke Zero 16.9,coke,0
Mountain Dew& 24oz bottle,pepsi,1
Pepsi Cream Soda 20oz.,pepsi,1
coke Mexican ,coke,0
Coca Cola Starlight Zero Sugar LE 20oz,coke,0
MTN DEW BAJA FLASH,pepsi,1
Bottle Pepsi Max Zero 20oz,pepsi,1
20 oz Bottled Coke,coke,0
Bottle Coke Cherry Zero Sugar 20,coke,0
Soda Cherry Coke 20oz,coke,0
BVC - Can Pepsi  Mtn Dew Zero 12oz(4),pepsi,1
Can Coke cherry Zero 12oz,coke,0
ADD 2nd bottle coke for special,coke,0
Can Pepsi zero sugar,pepsi,1
Pepsi Lime 12oz,pepsi,1
Mtn Dew Baja Mango 20oz,pepsi,1
16oz Fountain - NO DIET COKE,coke,0
Coke-Zero Sugar,coke,0
BVC - Can Coke Caffeine ,coke,0
Mountain Dew Merry Mash-Up ,pepsi,1
Coke Vanilla,coke,0
Mountain Dew SA,pepsi,1
Pepsi vanilla cherry 20oz,pepsi,1
Pepsi Zero 20 oz,pepsi,1
BVC Canada Dry20oz Grape,canada dry,2
BVC -Can Coke,coke,0
Coca-Cola Coffee - Caramel,coke,0
OnDemand Bottle Pepsi 20 oz,pepsi,1
Mountain dew peach mango,pepsi,1
Coca Cola Marshmellow LE,coke,0
BVC-Mountain Dew Live Wire 20z,pepsi,1
BEV - Coke Caffenie Free Can,coke,0
BVC - Bottle Coca Cola 500ml,coke,0
mountain dew livewire,pepsi,1
Can Coca Cola Zero Sugar,coke,0
BVC Mtn Dew KickStart fruit punch,pepsi,1
Can Canada Dry Ginger Ale,canada dry,2
Mountain Dew Zero Major Melon,pepsi,1
pepsi 0 sugar,pepsi,1
2 Pepsi For $2.50,pepsi,1
Mountain Dew GF Tropical,pepsi,1
2 for $2.50 Coke,coke,0
Bottle Mountain Dew Merry MashUp,pepsi,1
Coke Cherry Energy,coke,0
Mountain Dew Zero Mystery Flavor,pepsi,1
Pepsi Nitro vanilla draft cola 13.65oz,pepsi,1
Pepsi Black Cherry,pepsi,1
Bottle Pepsi Diet w/Lime 20oz,pepsi,1
Diet Pepsi Wild Cherry (20oz),pepsi,1
BVC - Wild Cherry Diet Pepsi,pepsi,1
Cherry Coke Zero (20oz),coke,0
BVC - Bottle Mountain Dew Baja punch,pepsi,1
Mtn Dew VooDew,pepsi,1
Pepsi Cream Soda,pepsi,1
coke 20 oz,coke,0
Bev - Coke Cola 20 oz.,coke,0
BVC- Mtn Dew Baja Blast,pepsi,1
Pepsi 20oz Diet,pepsi,1
Pepsi Zero 20oz Bottle,pepsi,1
Mexican Coca Cola 500ML,coke,0
Soda Canada Dry Ginger Ale 20oz,canada dry,2
Bottle Coke Caffeine & diet,coke,0
Coca-Cola Cherry Vanilla,coke,0
Coke Glass Bottle 8oz,coke,0
Mountain Dew Baja Punch,pepsi,1
Soda Coke Starlight 20oz ,coke,0
Coke Marshmallow Zero,coke,0
Mtn Dew Btl Citrus Cherry 20oz,pepsi,1
Diet Pepsi (20 oz.),pepsi,1
Bev 20Oz Cf Diet Coke,coke,0
Soda Coke Diet 16.9oz Bottle,coke,0
2 for $3.50 (Coke or Pepsi),coke,0
pepsi nitro draft cola 13.65oz.,pepsi,1
Wild Cherry Pepsi 16oz,pepsi,1
Bottle Coke Diet w/Splenda 20oz,coke,0
coke dreamworld,coke,0
Mtn dew spark zero sugar 20 oz,pepsi,1
Coca Cola with Coffee Dark Blend,coke,0
Can Soda - Pepsi,pepsi,1
Pepsi: Vanilla 20FL oz,pepsi,1
Canada Dry Lemon Seltzer Water 1,canada dry,2
MTN DEW Kickstart Pineapple Oran,pepsi,1
Coke 1.25 liter,coke,0
BVC - Cherry Coke Can 12 oz,coke,0
BVC - Bottle Mountain Dew  major melon,pepsi,1
Pepsi Regular,pepsi,1
Can Pepsi Nitro Vanilla13.65 oz,pepsi,1
coca cola creations,coke,0
Pepsi black cherry,pepsi,1
Diet Coke Blueberry Acai 12oz Ca,coke,0
12OZ CAN 6 PACK COKE,coke,0
BVC - Bottle Pepsi Brand 20oz,pepsi,1
Canada Dry Seltzer 12oz can,canada dry,2
Mountain Dew Zero Sugar (20oz),pepsi,1
Pepsi 2.50,pepsi,1
Coke Bottle,coke,0
R NOO | COKE | DIET COKE BTL 20 F,coke,0
Mtn Dew Liberty 20 oz.,pepsi,1
Pepsi Cherry Zero 20oz Bottle,pepsi,1
pepsi cherry zero sugar,pepsi,1
Mountain Dew Baja Blast 20 oz.,pepsi,1
Bottle Mountain Dew 20 oz,pepsi,1
Diet Coke Can 16oz,coke,0
BVC - Can Coke Coffee 12oz,coke,0
Pepsi Wild Cherry 12oz can,pepsi,1
pepsi blue,pepsi,1
Mtn Dew Live Wire 20oz,pepsi,1
diet wild cherry pepsi,pepsi,1
Coca Cola Orange Vanilla 12oz,coke,0
BVC - Pepsi Nitro Vanilla Draft ,pepsi,1
Mtn Dew Gingerbread Snap'd 20oz.,pepsi,1
Bottle Pepsi 20oz,pepsi,1
Mtn Dew Kickstart Pinapple Orang,pepsi,1
Pepsi 7.5 oz Can,pepsi,1
Mountain Dew Baja Punch 20oz,pepsi,1
Bottle Mountain Dew Melon 20oz,pepsi,1
Mountain Dew Mystery Flavor,pepsi,1
diet pepsi 12oz,pepsi,1
16.9 Pepsi,pepsi,1
BVC slim can Coke 12oz Diet twisted mango,coke,0
Canada Dry Ginger Ale Lemonade,canada dry,2
BVC Diet Coke Acai 12oz,coke,0
BVC - Dt Pepsi 12oz Can,pepsi,1
Bottle Pepsi Sugar 12oz,pepsi,1
Fiesty Cherry Diet Coke,coke,0
BVC - Bottle Mountain Dew Voo Dew(2),pepsi,1
Soda Diet Mountain Dew,pepsi,1
DIET COKE 16oz,coke,0
coke 1 liter,coke,0
Mountain dew Myst Zero,pepsi,1
Pepsi Nitro 13.45 oz,pepsi,1
Canada Dry Mandarin Orange Sparkiling Water 20oz,canada dry,2
BTL- canada dry lemon lime seltzer,canada dry,2
Can Coca-Cola Orange and,coke,0
Coca Cola Zero 16 oz,coke,0
Pepsi nitro draft cola 1,pepsi,1
MTN Dew Baja Mango Gem.,pepsi,1
Canada Dry - Ginger Ale and Lemo,canada dry,2
BVC - Bottle Aluminum Coke Zero 8.5oz,coke,0
Pepsi Zero Cherry 20oz,pepsi,1
Mountain Dew Major Melon (20oz),pepsi,1
Diet Pepsi (20oz),pepsi,1
Diet Pepsi 20 oz,pepsi,1
Marshmellow's Coca-Cola,coke,0
Mtn Dew Major Melon,pepsi,1
Mountain Dew  Flamin' Hot 20oz,pepsi,1
Pepsi Zero Cream Soda 20oz,pepsi,1
Mountain Dew spare Zero  20oz,pepsi,1
BVC - Bottle Coke Cherry Vanilla,coke,0
PEPSI BLUE,pepsi,1
PEPSI - COLA CREAM SODA,pepsi,1
Mexican Pepsi 12oz,pepsi,1
Canada Dry Pom Cherry 12oz,canada dry,2
Pepsi Cream Soda Cola 20oz,pepsi,1
